"id","title","band","model","variant","fuelType","bodytype","tramsmission","seating","year","milage","color","image","place","price"
"46971","2017 Daihatsu Ayla 1.0 M Hatchback","Daihatsu","Ayla","M","Pertamax","Hatchback","Manual","5","2017","22500","Abu-abu","https://img3.icarcdn.com/0649485/thumb-l_used-car-mobil123-daihatsu-ayla-m-hatchback-indonesia_0649485_fMXZJ5ZJAMRjfpUyVc4bDD.JPG?smia=xTM","Bandung","91000000"
"64849","2012 Toyota Avanza 1.3 G MPV","Toyota","Avanza","G","Pertamax","MPV","Manual","7","2012","100000","Hitam","https://img2.icarcdn.com/5775775/thumb-l_used-car-mobil123-toyota-avanza-g-mpv-indonesia_5775775_WeMiGjVTmNZQAZwn5fNBZb.jpg?smia=xTM","Gresik","133000000"
"4491","2012 Suzuki APV 1.5 GX Arena Van","Suzuki","APV","GX Arena","Pertamax","Van","Manual","8","2012","62500","Hitam","https://img2.icarcdn.com/0412015/thumb-l_used-car-mobil123-suzuki-apv-gx-arena-van-indonesia_0412015_oq6l0UQPXMhh2DTmLQ1rSg.jpg?smia=xTM","Surabaya","120000000"
"55027","2008 Toyota Kijang Innova 2.0 E MPV","Toyota","Kijang Innova","E","Pertamax","MPV","Manual","8","2008","92500","Silver","https://img5.icarcdn.com/0311605/thumb-l_used-car-mobil123-toyota-kijang-innova-e-mpv-indonesia_0311605_msudfLK6e9rnqLxkR0Y2oX.jpg?smia=xTM","Surabaya","128000000"
"18492","2019 Suzuki Ignis 1.2 Sport Hatchback","Suzuki","Ignis","Sport","Pertamax","Hatchback","Automatic","5","2019","3000","Hitam","https://img5.icarcdn.com/2602616/thumb-l_used-car-mobil123-suzuki-ignis-sport-hatchback-indonesia_2602616_OHK8FhhuUPNzflJQU5MFkZ.jpg?smia=xTM","Makasar","139000000"
"48630","2013 Mercedes-Benz C200 1.8 CGI Sedan","Mercedes-Benz","C200","CGI","Pertamax","Sedan","Automatic","5","2013","32500","Putih","https://img5.icarcdn.com/6799315/thumb-l_used-car-mobil123-mercedes-benz-c-class-c200-cgi-sedan-indonesia_6799315_83AChzhTWk5cRXgnYGannA.JPG?smia=xTM","Surabaya","360000000"
"21756","2011 Nissan Grand Livina 1.5 SV MPV","Nissan","Grand Livina","SV","Pertamax","MPV","Automatic","7","2011","62500","Hitam","https://img5.icarcdn.com/3381215/thumb-l_used-car-mobil123-nissan-grand-livina-sv-mpv-indonesia_3381215_F2CHdrI3ekXtvw5buW6gKW.jpg?smia=xTM","Surabaya","102500000"
"28344","2016 BMW 528i 2.0 Luxury Sedan","BMW","528i","Luxury","Pertamax","Sedan","Automatic","5","2016","21000","Putih","https://img1.icarcdn.com/6593516/thumb-l_used-car-mobil123-bmw-5-series-528i-luxury-sedan-indonesia_6593516_4HU7ViBPDVBpeBtcVFpI1f.jpg?smia=xTM","Jakarta Selatan","765000000"
"61465","2014 Daihatsu Gran Max 1.3 AC Van","Daihatsu","Gran Max","AC","Pertamax","Van","Manual","2","2014","65748","Putih","https://img4.icarcdn.com/9153716/thumb-l_used-car-mobil123-daihatsu-gran-max-ac-van-indonesia_9153716_YsDtOmeBJfVoZZqrbwYCLq.jpg?smia=xTM","Surabaya","84000000"
"24996","2011 Chevrolet Captiva 2.0 C140 SUV","Chevrolet","Captiva","C140","Solar","SUV","Automatic","7","2011","76000","Hitam","https://img2.icarcdn.com/7713525/thumb-l_used-car-mobil123-chevrolet-captiva-c140-suv-indonesia_7713525_26okAdphHNt8NFMPgSE4x7.jpg?smia=xTM","Tangerang","155000000"
"45485","2012 Toyota Kijang Innova 2.0 V MPV","Toyota","Kijang Innova","V","Pertamax","MPV","Automatic","8","2012","60000","Hitam","https://img1.icarcdn.com/1043336/thumb-l_used-car-mobil123-toyota-kijang-innova-v-mpv-indonesia_1043336_H4FyuplMtG9jZQhVfawbuY.jpg?smia=xTM","Jakarta Selatan","150000000"
"6341","2018 Daihatsu Xenia 1.3 X X MPV","Daihatsu","Xenia","X X","Pertamax","MPV","Manual","7","2018","250","Hitam","https://img2.icarcdn.com/6392806/thumb-l_used-car-mobil123-daihatsu-xenia-x-x-mpv-indonesia_6392806_cXROYjVUgvLOmyegb0Ij0J.jpg?smia=xTM","Surakarta","137000000"
"77943","2015 Honda Brio 1.2 E Hatchback","Honda","Brio","E","Pertamax","Hatchback","Automatic","5","2015","68000","Putih","https://img2.icarcdn.com/4680185/thumb-l_used-car-mobil123-honda-brio-e-hatchback-indonesia_4680185_D8BhHK1G1uq20AKVnGnh46.jpg?smia=xTM","Cilegon","119000000"
"72419","2016 Toyota Fortuner 2.4 VRZ SUV","Toyota","Fortuner","VRZ","Solar","SUV","Automatic","7","2016","29000","Hitam","https://img4.icarcdn.com/9588255/thumb-l_used-car-mobil123-toyota-fortuner-vrz-suv-indonesia_9588255_RO5FiWYOaUeybEfeLaanRM.jpg?smia=xTM","Jakarta Utara","388000000"
"83269","2012 Daihatsu Xenia 1.0 M MPV","Daihatsu","Xenia","M","Pertamax","MPV","Manual","7","2012","52500","Silver","https://img2.icarcdn.com/1735494/thumb-l_used-car-mobil123-daihatsu-xenia-m-mpv-indonesia_1735494_X7wVN97WdCY4FmoIbck61p.jpg?smia=xTM","Surabaya","105000000"
"21831","2016 Toyota Land Cruiser 4.5 VX-R SUV","Toyota","Land Cruiser","VX-R","Solar","SUV","Automatic","8","2016","12000","Hitam","https://img2.icarcdn.com/5668226/thumb-l_used-car-mobil123-toyota-land-cruiser-vx-r-suv-indonesia_5668226_5qJfNE5flKfmIpHyFfiWFG.jpg?smia=xTM","Jakarta Selatan","2050000000"
"73601","2015 Datsun GO+ 1.2 T-OPTION MPV","Datsun","GO+","T-OPTION","Pertamax","MPV","Manual","7","2015","13000","Abu-abu","https://img3.icarcdn.com/6788226/thumb-l_used-car-mobil123-datsun-go-t-option-mpv-indonesia_6788226_qdlp6KXPFktxGe7wBd0FcF.jpg?smia=xTM","Surabaya","82999988"
"50790","2017 Mitsubishi Xpander 1.5 ULTIMATE Wagon","Mitsubishi","Xpander","ULTIMATE","Pertamax","Wagon","Automatic","7","2017","13700","Hitam","https://img5.icarcdn.com/7974846/thumb-l_used-car-mobil123-mitsubishi-xpander-ultimate-wagon-indonesia_7974846_7jLECm3rfT8AEFPt4W4WxF.jpg?smia=xTM","Tangerang","220000000"
"33470","2013 Jeep Wrangler 3.6 Rubicon SUV","Jeep","Wrangler","Rubicon","Pertamax","SUV","Automatic","4","2013","40000","Putih","https://img4.icarcdn.com/5123946/thumb-l_used-car-mobil123-jeep-wrangler-rubicon-suv-indonesia_5123946_MuPZa3hldXGoq0Kav8qLLH.jpg?smia=xTM","Jakarta Pusat","865000000"
"36221","2018 Suzuki Baleno 1.4 GL Hatchback","Suzuki","Baleno","GL","Pertamax","Hatchback","Automatic","5","2018","18000","Merah","https://img5.icarcdn.com/8430346/thumb-l_used-car-mobil123-suzuki-baleno-gl-hatchback-indonesia_8430346_SWnaMCRTVpNhYBXEedgMZl.jpg?smia=xTM","Jakarta Selatan","185000000"
"7782","2018 Suzuki Ertiga 1.4 GL MPV","Suzuki","Ertiga","GL","Pertamax","MPV","Manual","7","2018","10000","Abu-abu","https://img5.icarcdn.com/8166606/thumb-l_used-car-mobil123-suzuki-ertiga-gl-mpv-indonesia_8166606_m6AGXPHfgclcpwAlVH9sNd.jpg?smia=xTM","Jakarta Barat","165000000"
"5359","2015 Honda Freed 1.5 S MPV","Honda","Freed","S","Pertamax","MPV","Automatic","7","2015","37500","Hitam","https://img4.icarcdn.com/3022015/thumb-l_used-car-mobil123-honda-freed-s-mpv-indonesia_3022015_3sjy32DuYa9XcVz4vpdact.jpg?smia=xTM","Depok","195000000"
"29631","2015 Suzuki Karimun Wagon R 1.0 GS Wagon R Hatchback","Suzuki","Karimun Wagon R","GS Wagon R","Pertamax","Hatchback","Automatic","5","2015","30000","Putih","https://img4.icarcdn.com/7690735/thumb-l_used-car-mobil123-suzuki-karimun-wagon-r-gs-wagon-r-hatchback-indonesia_7690735_kEHa6NrjimJ4xyD4SpLIHQ.jpg?smia=xTM","Sidoarjo","110000000"
"57610","2013 Daihatsu Xenia 1.3 R DLX MPV","Daihatsu","Xenia","R DLX","Pertamax","MPV","Automatic","7","2013","72500","Silver","https://img3.icarcdn.com/7261345/thumb-l_used-car-mobil123-daihatsu-xenia-r-dlx-mpv-indonesia_7261345_xXdakSKJorz7IDorLnNKns.jpg?smia=xTM","Mojokerto","135000000"
"82176","2017 Toyota Avanza 1.3 G MPV","Toyota","Avanza","G","Pertamax","MPV","Manual","7","2017","17000","Silver","https://img1.icarcdn.com/5114345/thumb-l_used-car-mobil123-toyota-avanza-g-mpv-indonesia_5114345_bSPjpNsVGE70a5PghBppG4.jpg?smia=xTM","Tangerang","176000000"
"52367","2018 Honda CR-V 1.5 Prestige Prestige VTEC SUV","Honda","CR-V","Prestige Prestige VTEC","Pertamax","SUV","Automatic","7","2018","14000","Hitam","https://img5.icarcdn.com/1169536/thumb-l_used-car-mobil123-honda-cr-v-prestige-prestige-vtec-suv-indonesia_1169536_4XlReGHcbogUyoePDJIWVV.jpg?smia=xTM","Surabaya","455000000"
"51805","2014 BMW 428i 2.0 F33 Convertible","BMW","428i","F33","Pertamax","Convertible","Automatic","4","2014","38000","Putih","https://img2.icarcdn.com/2791285/thumb-l_used-car-mobil123-bmw-4-series-428i-f33-convertible-indonesia_2791285_EYtqBSEQ8AbkK4kX5ET6Q8.jpg?smia=xTM","Jakarta Utara","915000000"
"71299","2018 Daihatsu Xenia 1.3 X X MPV","Daihatsu","Xenia","X X","Pertamax","MPV","Manual","7","2018","250","Hitam","https://img5.icarcdn.com/7392806/thumb-l_used-car-mobil123-daihatsu-xenia-x-x-mpv-indonesia_7392806_h6Bdusl4H0BvNpGOlbzIVG.jpg?smia=xTM","Tegal","137000000"
"61069","2013 BMW X1 2.0 sDrive18i Business SUV","BMW","X1","sDrive18i Business","Pertamax","SUV","Automatic","5","2013","62500","Coklat","https://img3.icarcdn.com/0316365/thumb-l_used-car-mobil123-bmw-x-x1-sdrive18i-business-suv-indonesia_0316365_46AxSHAaAZ2ntkn3H4i5Yq.jpg?smia=xTM","Jakarta Selatan","285000000"
"83889","2005 Mitsubishi Grandis 2.4 NA MPV","Mitsubishi","Grandis","NA","Pertamax","MPV","Automatic","7","2005","262500","Ungu","https://img2.icarcdn.com/3538056/thumb-l_used-car-mobil123-mitsubishi-grandis-na-mpv-indonesia_3538056_BZLYSXuhnYPAHxi62uOCqO.jpg?smia=xTM","Jakarta Barat","75000000"
"54719","2013 Daihatsu Terios 1.5 TX SUV","Daihatsu","Terios","TX","Pertamax","SUV","Manual","7","2013","80000","Silver","https://img1.icarcdn.com/5209256/thumb-l_used-car-mobil123-daihatsu-terios-tx-suv-indonesia_5209256_HW5mua7bH8fhdLHEtEWiFp.jpg?smia=xTM","Kediri","142000000"
"56172","2015 Toyota Agya 1.0 TRD Sportivo Hatchback","Toyota","Agya","TRD Sportivo","Pertamax","Hatchback","Automatic","5","2015","16000","Silver","https://img4.icarcdn.com/3655735/thumb-l_used-car-mobil123-toyota-agya-trd-sportivo-hatchback-indonesia_3655735_9PopIs0mDZYLRWCuQnzGnY.jpg?smia=xTM","Bekasi","103000000"
"81737","2012 Mazda 2 1.5 S Hatchback","Mazda","2","S","Pertamax","Hatchback","Automatic","5","2012","32500","Abu-abu","https://img5.icarcdn.com/1938736/thumb-l_used-car-mobil123-mazda-2-s-hatchback-indonesia_1938736_z3zzW9hRaX7lFAGBytqyAm.jpeg?smia=xTM","Jakarta Pusat","128000000"
"64157","2017 Suzuki Ertiga 1.4 GL MPV","Suzuki","Ertiga","GL","Pertamax","MPV","Manual","7","2017","22000","Hitam","https://img2.icarcdn.com/1455995/thumb-l_used-car-mobil123-suzuki-ertiga-gl-mpv-indonesia_1455995_GJBGjW1OZb3ygPgirAimmC.jpg?smia=xTM","Jakarta Timur","135000000"
"64456","2011 Toyota Vios 1.5 G Sedan","Toyota","Vios","G","Pertamax","Sedan","Automatic","5","2011","95000","Silver","https://img1.icarcdn.com/8606256/thumb-l_used-car-mobil123-toyota-vios-g-sedan-indonesia_8606256_U62Sgwa7pXgwZPB12a3nVZ.jpg?smia=xTM","Bekasi","98000000"
"82107","2015 Honda CR-V 2.4 2.4 Prestige SUV","Honda","CR-V","2.4 Prestige","Pertamax","SUV","Automatic","5","2015","80000","Putih","https://img4.icarcdn.com/6162156/thumb-l_used-car-mobil123-honda-cr-v-2.4-prestige-suv-indonesia_6162156_2bthlzrWBwuhPQLqgIFk1W.jpg?smia=xTM","Jakarta Timur","295000000"
"29459","2016 Lexus NX200t 2.0 F-Sport SUV","Lexus","NX200t","F-Sport","Pertamax","SUV","Automatic","5","2016","26000","Putih","https://img2.icarcdn.com/4396115/thumb-l_used-car-mobil123-lexus-nx200t-f-sport-suv-indonesia_4396115_Ot6TV881D15qk8eMUromjQ.jpg?smia=xTM","Jakarta Selatan","935000000"
"33412","2017 Honda Mobilio 1.5 S MPV","Honda","Mobilio","S","Pertamax","MPV","Manual","7","2017","15000","Abu-abu","https://img1.icarcdn.com/2053825/thumb-l_used-car-mobil123-honda-mobilio-s-mpv-indonesia_2053825_s41jbxEG1UmyX9dEsTVZDI.jpg?smia=xTM","Bekasi","150000000"
"17732","2014 Suzuki Ertiga 1.4 GX MPV","Suzuki","Ertiga","GX","Pertamax","MPV","Manual","7","2014","56000","Abu-abu","https://img2.icarcdn.com/6079675/thumb-l_used-car-mobil123-suzuki-ertiga-gx-mpv-indonesia_6079675_gvihxrCuBmHT6CXwkigLJq.jpg?smia=xTM","Sidoarjo","150000000"
"74882","2013 Toyota Alphard 2.4 GS MPV","Toyota","Alphard","GS","Pertamax","MPV","Automatic","7","2013","26000","Putih","https://img4.icarcdn.com/7932656/thumb-l_used-car-mobil123-toyota-alphard-gs-mpv-indonesia_7932656_H0iZ0GTPMnw7HYAr66QRP2.jpg?smia=xTM","Jakarta Utara","435000000"
"80434","2018 BMW 330i 2.0 M Sport Sedan","BMW","330i","M Sport","Pertamax","Sedan","Automatic","5","2018","9000","Putih","https://img4.icarcdn.com/5660926/thumb-l_used-car-mobil123-bmw-3-series-330i-m-sport-sedan-indonesia_5660926_t6y6njjEhRe3HJIHlCYxIX.jpg?smia=xTM","Tangerang","799000000"
"47141","2013 Nissan Grand Livina 1.5 XV MPV","Nissan","Grand Livina","XV","Pertamax","MPV","Automatic","7","2013","67500","Abu-abu","https://img2.icarcdn.com/1225946/thumb-l_used-car-mobil123-nissan-grand-livina-xv-mpv-indonesia_1225946_LDmmbKTRBCa9gn1PD41XH7.jpg?smia=xTM","Sidoarjo","124000000"
"72438","2008 Honda Jazz 1.5 RS Hatchback","Honda","Jazz","RS","Pertamax","Hatchback","Automatic","5","2008","100000","Silver","https://img1.icarcdn.com/9099816/thumb-l_used-car-mobil123-honda-jazz-rs-hatchback-indonesia_9099816_ZEGSNIiQGoYbssF59qsm4w.jpg?smia=xTM","Sleman","108000000"
"51903","2015 Mitsubishi Pajero Sport 2.5 Dakar SUV","Mitsubishi","Pajero Sport","Dakar","Solar","SUV","Automatic","7","2015","50000","Merah","https://img4.icarcdn.com/4026106/thumb-l_used-car-mobil123-mitsubishi-pajero-sport-dakar-suv-indonesia_4026106_1PESz9R20C7xeLXByCw6DP.jpg?smia=xTM","Surabaya","320000000"
"88485","2015 Honda HR-V 1.8 Prestige SUV","Honda","HR-V","Prestige","Pertamax","SUV","Automatic","5","2015","60000","Silver","https://img3.icarcdn.com/6485546/thumb-l_used-car-mobil123-honda-hr-v-prestige-suv-indonesia_6485546_WRHgnZG2mxr62wHfFVbqAC.jpg?smia=xTM","Surabaya","250000000"
"22508","2012 Suzuki Ertiga 1.4 GL MPV","Suzuki","Ertiga","GL","Pertamax","MPV","Manual","7","2012","47500","Biru","https://img4.icarcdn.com/8958605/thumb-l_used-car-mobil123-suzuki-ertiga-gl-mpv-indonesia_8958605_spYZiq6lGXniDLoY8ClBHB.jpg?smia=xTM","Tangerang","100000000"
"17409","2011 Toyota Yaris 1.5 S Limited Hatchback","Toyota","Yaris","S Limited","Pertamax","Hatchback","Automatic","5","2011","87000","Putih","https://img5.icarcdn.com/0638256/thumb-l_used-car-mobil123-toyota-yaris-s-limited-hatchback-indonesia_0638256_LMY1CwAH99O6snBZ3KyEHy.jpg?smia=xTM","Sidoarjo","130000000"
"59420","2001 Isuzu Panther 2.5 LS Hi Grade SUV","Isuzu","Panther","LS Hi Grade","Solar","SUV","Manual","7","2001","125000","Emas","https://img3.icarcdn.com/9137775/thumb-l_used-car-mobil123-isuzu-panther-ls-hi-grade-suv-indonesia_9137775_jNqsxtoxkam8vM8TKqU58m.jpg?smia=xTM","Lumajang","97000000"
"26645","2017 Honda Brio 1.2 RS Hatchback","Honda","Brio","RS","Pertamax","Hatchback","Manual","5","2017","30000","Merah","https://img3.icarcdn.com/0257356/thumb-l_used-car-mobil123-honda-brio-rs-hatchback-indonesia_0257356_LGDXnXA4X74DMsKHsO6dTD.jpg?smia=xTM","Jakarta Barat","128000002"
"32852","2012 Toyota Avanza 1.3 G MPV","Toyota","Avanza","G","Pertamax","MPV","Manual","7","2012","92500","Hitam","https://img1.icarcdn.com/9898426/thumb-l_used-car-mobil123-toyota-avanza-g-mpv-indonesia_9898426_H0U3SagXTGGA0Zp19oAbxo.JPG?smia=xTM","Kediri","127000000"
"52808","2016 Toyota Rush 1.5 TRD Sportivo SUV","Toyota","Rush","TRD Sportivo","Pertamax","SUV","Automatic","5","2016","62500","Putih","https://img1.icarcdn.com/1717126/thumb-l_used-car-mobil123-toyota-rush-trd-sportivo-suv-indonesia_1717126_hKoMTxgKP4zZvYoSC1YpAo.jpg?smia=xTM","Pasuruan","201000000"
"8043","2018 Suzuki Ignis 1.2 GL Hatchback","Suzuki","Ignis","GL","Pertamax","Hatchback","Automatic","5","2018","7000","Biru","https://img3.icarcdn.com/7351526/thumb-l_used-car-mobil123-suzuki-ignis-gl-hatchback-indonesia_7351526_EmrUYQBZHj2CQpfvlDQvkX.jpg?smia=xTM","Jakarta Selatan","121000000"
"3899","2011 Suzuki SX4 1.5 Cross Over Hatchback","Suzuki","SX4","Cross Over","Pertamax","Hatchback","Automatic","5","2011","72500","Abu-abu","https://img2.icarcdn.com/2849415/thumb-l_used-car-mobil123-suzuki-sx4-cross-over-hatchback-indonesia_2849415_DiQTq4INtjKHtBF2Sd2ZM4.jpg?smia=xTM","Jakarta Timur","109000000"
"14921","2018 Mitsubishi Xpander 1.5 ULTIMATE Wagon","Mitsubishi","Xpander","ULTIMATE","Pertamax","Wagon","Automatic","7","2018","32500","Hitam","https://img4.icarcdn.com/6000256/thumb-l_used-car-mobil123-mitsubishi-xpander-ultimate-wagon-indonesia_6000256_btvGojCudVG8FtBPnc2vrW.JPG?smia=xTM","Jakarta Timur","230000000"
"88305","2016 Toyota Yaris 1.5 TRD Sportivo Hatchback","Toyota","Yaris","TRD Sportivo","Pertamax","Hatchback","Automatic","5","2016","47000","Hitam","https://img1.icarcdn.com/7989136/thumb-l_used-car-mobil123-toyota-yaris-trd-sportivo-hatchback-indonesia_7989136_v78Se39FRQj5CAHvzz0hjG.jpg?smia=xTM","Jakarta Utara","172000000"
"30051","2013 Toyota Avanza 1.3 G MPV","Toyota","Avanza","G","Pertamax","MPV","Automatic","7","2013","67500","Silver","https://img5.icarcdn.com/5039226/thumb-l_used-car-mobil123-toyota-avanza-g-mpv-indonesia_5039226_ZA9nXmXHr6U7DFJk9vbNys.jpg?smia=xTM","Bekasi","118000000"
"44675","2016 Toyota Agya 1.0 G Hatchback","Toyota","Agya","G","Pertamax","Hatchback","Manual","5","2016","17500","Hitam","https://img5.icarcdn.com/5284715/thumb-l_used-car-mobil123-toyota-agya-g-hatchback-indonesia_5284715_K6w2O0l3UKZt9QBKTPHgH4.jpg?smia=xTM","Bandung","108000000"
"5282","2014 Toyota Avanza 1.3 G MPV","Toyota","Avanza","G","Pertamax","MPV","Automatic","7","2014","85000","Silver","https://img3.icarcdn.com/3123995/thumb-l_used-car-mobil123-toyota-avanza-g-mpv-indonesia_3123995_rtKFJKHGTtxcMVzMNSqGPZ.jpg?smia=xTM","Tangerang","125000000"
"77131","2017 Mercedes-Benz GLC250 2.0 Exclusive 4MATIC SUV","Mercedes-Benz","GLC250","Exclusive 4MATIC","Pertamax","SUV","Automatic","5","2017","14000","Hitam","https://img1.icarcdn.com/2624716/thumb-l_used-car-mobil123-mercedes-benz-glc-class-glc250-exclusive-4matic-suv-indonesia_2624716_zag7bb6A8EkKOWt5l5jht0.jpg?smia=xTM","Jakarta Selatan","845000000"
"9807","2016 Daihatsu Sigra 1.2 R MPV","Daihatsu","Sigra","R","Pertamax","MPV","Automatic","7","2016","45000","Silver","https://img1.icarcdn.com/3578356/thumb-l_used-car-mobil123-daihatsu-sigra-r-mpv-indonesia_3578356_22iCxvuSMag6Kp9jBtp8AR.jpg?smia=xTM","Sidoarjo","110000000"
"59901","2015 Mitsubishi Pajero Sport 2.5 Dakar SUV","Mitsubishi","Pajero Sport","Dakar","Solar","SUV","Automatic","7","2015","86000","Hitam","https://img5.icarcdn.com/7113256/thumb-l_used-car-mobil123-mitsubishi-pajero-sport-dakar-suv-indonesia_7113256_88VXhbtaRRqyLBVPXPaq8Z.jpg?smia=xTM","Mojokerto","360000000"
"47532","2015 Toyota Fortuner 2.5 G TRD SUV","Toyota","Fortuner","G TRD","Solar","SUV","Automatic","7","2015","62500","Putih","https://img5.icarcdn.com/3301245/thumb-l_used-car-mobil123-toyota-fortuner-g-trd-suv-indonesia_3301245_yCqIUeKBTvHBX25MPSRSLo.jpg?smia=xTM","Palembang","353000000"
"15016","2014 Toyota Agya 1.0 G Hatchback","Toyota","Agya","G","Pertamax","Hatchback","Automatic","5","2014","31000","Silver","https://img5.icarcdn.com/1316565/thumb-l_used-car-mobil123-toyota-agya-g-hatchback-indonesia_1316565_uTP8H1EgCJWzPDA9fbAqHw.jpg?smia=xTM","Surabaya","90000000"
"55492","2016 Daihatsu Ayla 1.0 M Hatchback","Daihatsu","Ayla","M","Pertamax","Hatchback","Manual","5","2016","33000","Silver","https://img5.icarcdn.com/1027556/thumb-l_used-car-mobil123-daihatsu-ayla-m-hatchback-indonesia_1027556_iL5DnGS9OtnjQ0LG3DdZHc.jpg?smia=xTM","Surabaya","90000000"
"74997","2015 Jeep Grand Cherokee 3.0 Overland SUV","Jeep","Grand Cherokee","Overland","Pertamax","SUV","Automatic","5","2015","2500","Hitam","https://img5.icarcdn.com/0962346/thumb-l_used-car-mobil123-jeep-grand-cherokee-overland-suv-indonesia_0962346_4pdknST6lZ1PhZzHXuQEpp.jpeg?smia=xTM","Jakarta Selatan","895000000"
"13907","2014 Suzuki Karimun Wagon R 1.0 GL Wagon R Hatchback","Suzuki","Karimun Wagon R","GL Wagon R","Pertamax","Hatchback","Manual","5","2014","77500","Hitam","https://img3.icarcdn.com/2655085/thumb-l_used-car-mobil123-suzuki-karimun-wagon-r-gl-wagon-r-hatchback-indonesia_2655085_AplCQD87khGoUX7NEt1RDB.JPG?smia=xTM","Bandung","81000000"
"52579","2016 Daihatsu Ayla 1.0 M Hatchback","Daihatsu","Ayla","M","Pertamax","Hatchback","Manual","5","2016","40000","Putih","https://img3.icarcdn.com/6237525/thumb-l_used-car-mobil123-daihatsu-ayla-m-hatchback-indonesia_6237525_G1FyEkJBBLDjXYeVLIpIUu.jpg?smia=xTM","Sidoarjo","100000000"
"45550","2018 Toyota Calya 1.2 G MPV","Toyota","Calya","G","Pertamax","MPV","Automatic","7","2018","67500","Hitam","https://img5.icarcdn.com/0512656/thumb-l_used-car-mobil123-toyota-calya-g-mpv-indonesia_0512656_ZA4GKTNHAyhJyPkOCqdcKV.jpg?smia=xTM","Jakarta Selatan","119000000"
"3557","2015 Daihatsu Xenia 1.3 R DLX MPV","Daihatsu","Xenia","R DLX","Pertamax","MPV","Manual","7","2015","27000","Silver","https://img2.icarcdn.com/3171056/thumb-l_used-car-mobil123-daihatsu-xenia-r-dlx-mpv-indonesia_3171056_ooCERcaII6NvzgacZIkyIy.jpg?smia=xTM","Bondowoso","128000000"
"30792","2005 Toyota Land Cruiser Prado 2.7 SUV","Toyota","Land Cruiser Prado",,"Pertamax","SUV","Automatic","5","2005","42500","Hitam","https://img5.icarcdn.com/9639456/thumb-l_used-car-mobil123-toyota-land-cruiser-prado-suv-indonesia_9639456_utYATXllIuPijLhVA5QDAx.jpeg?smia=xTM","Medan","180000000"
"70790","2016 Honda Brio 1.2 Satya E Hatchback","Honda","Brio","Satya E","Pertamax","Hatchback","Manual","5","2016","56000","Silver","https://img5.icarcdn.com/2414135/thumb-l_used-car-mobil123-honda-brio-satya-e-hatchback-indonesia_2414135_wCG0woUpCfPyhi4DRzKI29.jpg?smia=xTM","Bekasi","120000000"
"85534","2010 Suzuki Splash 1.2 GL Hatchback","Suzuki","Splash","GL","Pertamax","Hatchback","Manual","5","2010","155000","Coklat","https://img1.icarcdn.com/0339446/thumb-l_used-car-mobil123-suzuki-splash-gl-hatchback-indonesia_0339446_nPNhj7dUv1A0phUVBdgWiL.jpg?smia=xTM","Jakarta Utara","70000000"
"40202","2017 Renault Kwid 1.0 BBA Hatchback","Renault","Kwid","BBA","Pertamax","Hatchback","Manual","5","2017","35000","Coklat","https://img4.icarcdn.com/3583156/thumb-l_used-car-mobil123-renault-kwid-bba-hatchback-indonesia_3583156_6oAbjWMBHaKr4mzLQmUJF6.jpg?smia=xTM","Bogor","78000000"
